vecindario,day,x_outs,y_outs
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,10.0
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,9.0
9,9,medical,7.0
9,9,medical,10.0
9,9,medical,7.0
9,9,medical,7.0
9,9,medical,8.0
9,9,medical,10.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,7.0
9,9,medical,9.0
9,9,medical,9.0
9,9,medical,8.0
9,9,medical,8.0
9,9,medical,9.0
9,9,medical,10.0
9,9,medical,8.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,9,shake_intensity,3.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
9,10,shake_intensity,1.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,9.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,9.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,9.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,9.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,9.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,7.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,9.0
10,6,sewer_and_water,8.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,5.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,4.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,3.0
10,6,sewer_and_water,10.0
10,6,sewer_and_water,6.0
10,6,sewer_and_water,3.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,6.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,6.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,6.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,9.0
10,6,roads_and_bridges,6.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,6.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,8.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,6.0
10,6,roads_and_bridges,10.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,7.0
10,6,roads_and_bridges,9.0
10,6,medical,4.0
10,6,medical,9.0
10,6,medical,4.0
10,6,medical,9.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,9.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,9.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,buildings,9.0
10,6,buildings,10.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,6,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,7,shake_intensity,1.0
10,8,buildings,9.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,9.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,10.0
10,8,buildings,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,9.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,sewer_and_water,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,10.0
10,9,roads_and_bridges,9.0
10,9,roads_and_bridges,10.0
10,9,medical,10.0
10,9,medical,5.0
10,9,medical,10.0
10,9,medical,6.0
10,9,medical,1.0
10,9,medical,6.0
10,9,medical,6.0
10,9,medical,2.0
10,9,medical,4.0
10,9,medical,4.0
10,9,medical,8.0
10,9,medical,8.0
10,9,medical,4.0
10,9,medical,2.0
10,9,medical,10.0
10,9,medical,1.0
10,9,medical,10.0
10,9,medical,3.0
10,9,medical,6.0
10,9,medical,5.0
10,9,medical,6.0
10,9,medical,4.0
10,9,medical,2.0
10,9,medical,9.0
10,9,medical,8.0
10,9,medical,4.0
10,9,medical,5.0
10,9,medical,6.0
10,9,medical,10.0
10,9,medical,5.0
10,9,medical,10.0
10,9,medical,6.0
10,9,medical,1.0
10,9,medical,6.0
10,9,medical,6.0
10,9,medical,2.0
10,9,medical,4.0
10,9,medical,4.0
10,9,medical,8.0
10,9,medical,8.0
10,9,medical,4.0
10,9,medical,2.0
10,9,medical,10.0
10,9,medical,1.0
10,9,medical,10.0
10,9,medical,3.0
10,9,medical,6.0
10,9,medical,5.0
10,9,medical,6.0
10,9,medical,4.0
10,9,medical,2.0
10,9,medical,9.0
10,9,medical,8.0
10,9,medical,4.0
10,9,medical,5.0
10,9,medical,6.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,buildings,9.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,10.0
10,9,buildings,9.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,5.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,4.0
10,9,shake_intensity,5.0
10,9,shake_intensity,4.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
10,10,shake_intensity,1.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,sewer_and_water,10.0
11,6,medical,10.0
11,6,medical,6.0
11,6,medical,6.0
11,6,medical,10.0
11,6,medical,9.0
11,6,medical,10.0
11,6,medical,7.0
11,6,medical,10.0
11,6,medical,9.0
11,6,medical,7.0
11,6,medical,8.0
11,6,medical,7.0
11,6,medical,6.0
11,6,medical,10.0
11,6,medical,8.0
11,6,medical,10.0
11,6,medical,6.0
11,6,medical,6.0
11,6,medical,10.0
11,6,medical,9.0
11,6,medical,10.0
11,6,medical,7.0
11,6,medical,10.0
11,6,medical,9.0
11,6,medical,7.0
11,6,medical,8.0
11,6,medical,7.0
11,6,medical,6.0
11,6,medical,10.0
11,6,medical,8.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,2.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,2.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
11,6,shake_intensity,1.0
